district,date,max_apparent_temp,mean_apparent_temp,max_temperature,min_temperature,night_min_temperature,mean_humidity,mean_wind_speed,max_shortwave_radiation,total_precipitation,heat_hours_30,heat_hours_apparent_35,weather_source,hourly_coverage,hot_day,heatwave_streak,month,day_of_year,month_sin,month_cos,max_apparent_temp_median,max_apparent_temp_mad,max_apparent_temp_p98,max_temperature_median,max_temperature_mad,max_temperature_p98,night_min_temperature_median,night_min_temperature_mad,night_min_temperature_p98,mean_humidity_median,mean_humidity_mad,mean_humidity_p98,max_shortwave_radiation_median,max_shortwave_radiation_mad,max_shortwave_radiation_p98,apparent_anomaly_z,temperature_anomaly_z,night_anomaly_z,humidity_anomaly_z,radiation_anomaly_z,heat_hours_apparent_35_scaled,heatwave_streak_scaled
Spandau,2026-08-31,22.9,19.816666666666666,24.5,17.3,18.1,66.16666666666667,9.25,548.0,1.48,0,0,forecast,24,False,0,8,243,-0.8660254037844384,-0.5000000000000004,24.9,4.0,34.668000000000006,25.2,3.3000000000000007,34.668000000000006,16.1,2.099999999999998,22.0,66.33333333333333,8.166666666666671,86.82,664.0,64.0,772.6800000000001,0.0,0.0,0.6423721518824722,0.0,0.0,0.0,0.0
Spandau,2026-09-01,19.0,16.720833333333335,21.8,15.8,15.8,62.333333333333336,12.233333333333334,415.0,0.1,0,0,forecast,24,False,0,9,244,-1.0,-1.8369701987210297e-16,19.15,3.8500000000000014,30.345999999999997,20.6,3.3000000000000007,30.546,12.7,2.1000000000000014,20.565999999999992,72.0625,7.458333333333336,89.76499999999999,557.5,63.5,680.8199999999999,0.0,0.24526936708239808,0.9956768354178307,0.0,0.0,0.0,0.0
Spandau,2026-09-02,21.4,16.941666666666666,23.6,12.8,12.8,59.333333333333336,8.75,505.0,0.30000000000000004,0,0,forecast,24,False,0,9,245,-1.0,-1.8369701987210297e-16,19.15,3.8500000000000014,30.345999999999997,20.6,3.3000000000000007,30.546,12.7,2.1000000000000014,20.565999999999992,72.0625,7.458333333333336,89.76499999999999,557.5,63.5,680.8199999999999,0.3941829113824256,0.6131734177059955,0.032118607594124014,0.0,0.0,0.0,0.0
Spandau,2026-09-03,20.4,17.05,23.3,16.3,16.4,61.625,14.5,390.0,5.4,0,0,forecast,24,False,0,9,246,-1.0,-1.8369701987210297e-16,19.15,3.8500000000000014,30.345999999999997,20.6,3.3000000000000007,30.546,12.7,2.1000000000000014,20.565999999999992,72.0625,7.458333333333336,89.76499999999999,557.5,63.5,680.8199999999999,0.2189905063235698,0.5518560759353959,1.1883884809825713,0.0,0.0,0.0,0.0
Spandau,2026-09-04,20.0,16.349999999999998,21.6,16.0,16.0,64.20833333333333,13.504166666666668,235.0,0.30000000000000004,0,0,forecast,24,False,0,9,247,-1.0,-1.8369701987210297e-16,19.15,3.8500000000000014,30.345999999999997,20.6,3.3000000000000007,30.546,12.7,2.1000000000000014,20.565999999999992,72.0625,7.458333333333336,89.76499999999999,557.5,63.5,680.8199999999999,0.1489135443000277,0.20439113923533184,1.0599140506060776,0.0,0.0,0.0,0.0
Steglitz-Zehlendorf,2026-08-29,23.9,20.545833333333334,26.3,17.5,18.8,58.166666666666664,10.174999999999999,615.0,0.0,0,0,forecast,24,False,0,8,241,-0.8660254037844384,-0.5000000000000004,24.9,3.900000000000002,34.736,25.3,3.1999999999999993,34.536,16.2,2.1000000000000014,21.868,67.125,7.916666666666664,87.42333333333333,665.0,58.0,773.0,0.0,0.21077836233643607,0.835083797447213,0.0,0.0,0.0,0.0
Steglitz-Zehlendorf,2026-08-30,24.0,20.791666666666668,25.3,18.2,18.3,61.583333333333336,11.658333333333333,550.0,0.0,0,0,forecast,24,False,0,8,242,-0.8660254037844384,-0.5000000000000004,24.9,3.900000000000002,34.736,25.3,3.1999999999999993,34.536,16.2,2.1000000000000014,21.868,67.125,7.916666666666664,87.42333333333333,665.0,58.0,773.0,0.0,0.0,0.6744907594765952,0.0,0.0,0.0,0.0
Steglitz-Zehlendorf,2026-08-31,23.1,19.691666666666666,24.6,17.2,17.7,66.04166666666667,9.616666666666667,542.0,1.25,0,0,forecast,24,False,0,8,243,-0.8660254037844384,-0.5000000000000004,24.9,3.900000000000002,34.736,25.3,3.1999999999999993,34.536,16.2,2.1000000000000014,21.868,67.125,7.916666666666664,87.42333333333333,665.0,58.0,773.0,0.0,0.0,0.48177911391185335,0.0,0.0,0.0,0.0
Steglitz-Zehlendorf,2026-09-01,18.9,16.916666666666668,21.7,15.9,15.9,61.583333333333336,11.954166666666666,441.0,0.6,0,0,forecast,24,False,0,9,244,-1.0,-1.8369701987210297e-16,19.15,4.150000000000002,30.345999999999997,20.55,3.349999999999998,30.809999999999995,12.9,2.0999999999999996,20.519999999999992,72.16666666666666,7.125000000000007,89.01249999999999,558.0,62.0,675.46,0.0,0.23154160399942808,0.9635582278237076,0.0,0.0,0.0,0.0
Steglitz-Zehlendorf,2026-09-02,21.2,17.016666666666666,23.5,13.2,13.2,57.708333333333336,8.866666666666667,518.0,0.0,0,0,forecast,24,False,0,9,245,-1.0,-1.8369701987210297e-16,19.15,4.150000000000002,30.345999999999997,20.55,3.349999999999998,30.809999999999995,12.9,2.0999999999999996,20.519999999999992,72.16666666666666,7.125000000000007,89.01249999999999,558.0,62.0,675.46,0.333182182392053,0.5939545493898378,0.09635582278237041,0.0,0.0,0.0,0.0
Steglitz-Zehlendorf,2026-09-03,20.1,16.870833333333334,23.2,16.2,16.5,62.166666666666664,15.220833333333333,388.0,4.2,0,0,forecast,24,False,0,9,246,-1.0,-1.8369701987210297e-16,19.15,4.150000000000002,30.345999999999997,20.55,3.349999999999998,30.809999999999995,12.9,2.0999999999999996,20.519999999999992,72.16666666666666,7.125000000000007,89.01249999999999,558.0,62.0,675.46,0.15440149915729326,0.5335523918247694,1.1562698733884489,0.0,0.0,0.0,0.0
Steglitz-Zehlendorf,2026-09-04,20.0,16.216666666666665,22.1,15.9,15.9,63.416666666666664,14.283333333333333,284.0,0.0,0,0,forecast,24,False,0,9,247,-1.0,-1.8369701987210297e-16,19.15,4.150000000000002,30.345999999999997,20.55,3.349999999999998,30.809999999999995,12.9,2.0999999999999996,20.519999999999992,72.16666666666666,7.125000000000007,89.01249999999999,558.0,62.0,675.46,0.13814870977231483,0.3120778140861862,0.9635582278237076,0.0,0.0,0.0,0.0
Tempelhof-Schöneberg,2026-08-29,24.0,20.962500000000002,26.4,17.9,19.2,55.791666666666664,10.266666666666667,588.0,0.0,0,0,forecast,24,False,0,8,241,-0.8660254037844384,-0.5000000000000004,24.9,4.099999999999998,34.668000000000006,25.9,3.3000000000000007,35.068000000000005,16.3,2.3000000000000007,22.204000000000004,63.916666666666664,8.416666666666664,88.19333333333334,652.0,75.0,786.8400000000001,0.0,0.10219556961766592,0.850444870644402,0.0,0.0,0.0,0.0
Tempelhof-Schöneberg,2026-08-30,23.9,21.083333333333332,25.7,18.5,18.7,58.958333333333336,12.245833333333332,602.0,0.0,0,0,forecast,24,False,0,8,242,-0.8660254037844384,-0.5000000000000004,24.9,4.099999999999998,34.668000000000006,25.9,3.3000000000000007,35.068000000000005,16.3,2.3000000000000007,22.204000000000004,63.916666666666664,8.416666666666664,88.19333333333334,652.0,75.0,786.8400000000001,0.0,0.0,0.7038164446712292,0.0,0.0,0.0,0.0
Tempelhof-Schöneberg,2026-08-31,23.1,20.07916666666667,24.6,17.4,18.7,64.41666666666667,9.700000000000001,540.0,1.3800000000000001,0,0,forecast,24,False,0,8,243,-0.8660254037844384,-0.5000000000000004,24.9,4.099999999999998,34.668000000000006,25.9,3.3000000000000007,35.068000000000005,16.3,2.3000000000000007,22.204000000000004,63.916666666666664,8.416666666666664,88.19333333333334,652.0,75.0,786.8400000000001,0.0,0.0,0.7038164446712292,0.04006875798870921,0.0,0.0,0.0
Tempelhof-Schöneberg,2026-09-01,19.2,17.037499999999998,21.8,15.9,15.9,61.125,12.245833333333332,434.0,0.8999999999999999,0,0,forecast,24,False,0,9,244,-1.0,-1.8369701987210297e-16,19.200000000000003,3.8999999999999995,30.345999999999997,21.0,3.3999999999999986,31.173999999999996,12.55,2.25,20.601999999999993,71.1875,7.7499999999999964,88.74083333333333,557.0,74.0,677.64,0.0,0.15870370811214027,1.0042417974429305,0.0,0.0,0.0,0.0
Tempelhof-Schöneberg,2026-09-02,21.4,17.204166666666666,23.6,13.4,13.6,56.875,8.779166666666667,506.0,0.0,0,0,forecast,24,False,0,9,245,-1.0,-1.8369701987210297e-16,19.200000000000003,3.8999999999999995,30.345999999999997,21.0,3.3999999999999986,31.173999999999996,12.55,2.25,20.601999999999993,71.1875,7.7499999999999964,88.74083333333333,557.0,74.0,677.64,0.38048196688423247,0.5157870513644557,0.3147623544224108,0.0,0.0,0.0,0.0
Tempelhof-Schöneberg,2026-09-03,20.4,17.095833333333335,23.3,16.3,16.5,61.666666666666664,14.145833333333334,390.0,5.3999999999999995,0,0,forecast,24,False,0,9,246,-1.0,-1.8369701987210297e-16,19.200000000000003,3.8999999999999995,30.345999999999997,21.0,3.3999999999999986,31.173999999999996,12.55,2.25,20.601999999999993,71.1875,7.7499999999999964,88.74083333333333,557.0,74.0,677.64,0.2075356183004901,0.456273160822403,1.1841059999700225,0.0,0.0,0.0,0.0
Tempelhof-Schöneberg,2026-09-04,20.0,16.349999999999998,21.6,16.0,16.0,64.20833333333333,13.504166666666668,235.0,0.30000000000000004,0,0,forecast,24,False,0,9,247,-1.0,-1.8369701987210297e-16,19.200000000000003,3.8999999999999995,30.345999999999997,21.0,3.3999999999999986,31.173999999999996,12.55,2.25,20.601999999999993,71.1875,7.7499999999999964,88.74083333333333,557.0,74.0,677.64,0.13835707886699342,0.11902778108410537,1.0342191645307792,0.0,0.0,0.0,0.0
Treptow-Köpenick,2026-08-29,24.2,21.1875,26.4,18.1,19.2,57.25,9.7875,608.0,0.0,0,0,forecast,24,False,0,8,241,-0.8660254037844384,-0.5000000000000004,24.8,4.0,34.268,25.5,3.1999999999999993,34.868,16.3,2.3000000000000007,22.340000000000003,64.58333333333333,8.083333333333343,87.86333333333334,662.0,67.0,779.36,0.0,0.18970052610279217,0.850444870644402,0.0,0.0,0.0,0.0
Treptow-Köpenick,2026-08-30,24.4,21.254166666666666,25.8,18.6,18.7,58.708333333333336,11.520833333333334,573.0,0.2,0,0,forecast,24,False,0,8,242,-0.8660254037844384,-0.5000000000000004,24.8,4.0,34.268,25.5,3.1999999999999993,34.868,16.3,2.3000000000000007,22.340000000000003,64.58333333333333,8.083333333333343,87.86333333333334,662.0,67.0,779.36,0.0,0.06323350870093097,0.7038164446712292,0.0,0.0,0.0,0.0
Treptow-Köpenick,2026-08-31,23.4,20.099999999999998,24.6,17.2,18.6,65.16666666666667,9.4,525.0,1.48,0,0,forecast,24,False,0,8,243,-0.8660254037844384,-0.5000000000000004,24.8,4.0,34.268,25.5,3.1999999999999993,34.868,16.3,2.3000000000000007,22.340000000000003,64.58333333333333,8.083333333333343,87.86333333333334,662.0,67.0,779.36,0.0,0.0,0.6744907594765952,0.048674590890064304,0.0,0.0,0.0
Treptow-Köpenick,2026-09-01,19.1,16.89166666666667,21.8,15.9,15.9,61.583333333333336,12.533333333333333,431.0,1.1,0,0,forecast,24,False,0,9,244,-1.0,-1.8369701987210297e-16,19.0,4.0,30.491999999999997,20.95,3.25,30.663999999999998,12.850000000000001,2.2499999999999982,20.645999999999997,70.58333333333333,7.895833333333332,88.50916666666666,560.0,69.0,678.46,0.01686226898691512,0.17640527555541752,0.9143096961793851,0.0,0.0,0.0,0.0
Treptow-Köpenick,2026-09-02,21.3,17.054166666666667,23.8,13.3,13.4,57.541666666666664,8.862499999999999,541.0,0.0,0,0,forecast,24,False,0,9,245,-1.0,-1.8369701987210297e-16,19.0,4.0,30.491999999999997,20.95,3.25,30.663999999999998,12.850000000000001,2.2499999999999982,20.645999999999997,70.58333333333333,7.895833333333332,88.50916666666666,560.0,69.0,678.46,0.38783218669904235,0.5914765121563992,0.16487551898316755,0.0,0.0,0.0,0.0
Treptow-Köpenick,2026-09-03,20.2,16.825,22.9,16.0,16.2,64.0,14.541666666666666,354.0,4.2,0,0,forecast,24,False,0,9,246,-1.0,-1.8369701987210297e-16,19.0,4.0,30.491999999999997,20.95,3.25,30.663999999999998,12.850000000000001,2.2499999999999982,20.645999999999997,70.58333333333333,7.895833333333332,88.50916666666666,560.0,69.0,678.46,0.20234722784297846,0.404694455685957,1.0042417974429307,0.0,0.0,0.0,0.0
Treptow-Köpenick,2026-09-04,19.7,16.104166666666668,21.6,15.6,15.6,65.45833333333333,13.983333333333334,252.0,0.0,0,0,forecast,24,False,0,9,247,-1.0,-1.8369701987210297e-16,19.0,4.0,30.491999999999997,20.95,3.25,30.663999999999998,12.850000000000001,2.2499999999999982,20.645999999999997,70.58333333333333,7.895833333333332,88.50916666666666,560.0,69.0,678.46,0.11803588290840404,0.13489815189531948,0.8243775949158387,0.0,0.0,0.0,0.0
